,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date
828,2022,1,17,14,15,320.0,10.3,11,3,8.7,2022-01-17 14:15:00
829,2022,1,17,13,55,320.0,11.3,11,3,8.7,2022-01-17 13:55:00
830,2022,1,17,13,35,320.0,11.3,11,3,8.7,2022-01-17 13:35:00
831,2022,1,17,13,15,320.0,11.3,11,3,8.7,2022-01-17 13:15:00
832,2022,1,17,12,55,330.0,11.3,11,3,8.7,2022-01-17 12:55:00
833,2022,1,17,12,35,320.0,11.8,11,3,8.7,2022-01-17 12:35:00
834,2022,1,17,12,15,320.0,12.4,11,3,8.7,2022-01-17 12:15:00
835,2022,1,17,11,55,330.0,12.4,11,3,8.7,2022-01-17 11:55:00
836,2022,1,17,11,35,330.0,13.4,11,3,8.7,2022-01-17 11:35:00
837,2022,1,17,11,15,330.0,11.8,10,3,8.7,2022-01-17 11:15:00
838,2022,1,17,10,55,330.0,12.4,11,3,8.7,2022-01-17 10:55:00
839,2022,1,17,10,35,320.0,11.3,11,4,8.7,2022-01-17 10:35:00
840,2022,1,17,10,15,320.0,11.3,11,3,8.7,2022-01-17 10:15:00
841,2022,1,17,9,55,320.0,11.3,11,3,8.7,2022-01-17 09:55:00
842,2022,1,17,9,35,320.0,11.8,10,4,8.7,2022-01-17 09:35:00
843,2022,1,17,9,15,320.0,11.3,11,4,8.7,2022-01-17 09:15:00
844,2022,1,17,8,55,310.0,11.3,10,3,8.7,2022-01-17 08:55:00
845,2022,1,17,8,35,310.0,10.8,10,4,8.7,2022-01-17 08:35:00
846,2022,1,17,8,15,320.0,11.3,10,4,8.7,2022-01-17 08:15:00
847,2022,1,17,7,55,320.0,10.8,10,3,8.7,2022-01-17 07:55:00
848,2022,1,17,7,35,320.0,11.8,11,3,8.7,2022-01-17 07:35:00
849,2022,1,17,7,15,310.0,10.8,10,4,8.7,2022-01-17 07:15:00
850,2022,1,17,6,55,320.0,8.8,10,4,8.7,2022-01-17 06:55:00
851,2022,1,17,6,35,310.0,7.7,10,4,8.7,2022-01-17 06:35:00
852,2022,1,17,6,15,320.0,8.2,10,4,8.7,2022-01-17 06:15:00
853,2022,1,17,5,55,320.0,6.7,10,4,8.7,2022-01-17 05:55:00
854,2022,1,17,5,35,310.0,9.8,10,4,8.7,2022-01-17 05:35:00
855,2022,1,17,5,15,330.0,10.8,10,4,8.7,2022-01-17 05:15:00
856,2022,1,17,4,55,330.0,7.7,10,4,8.7,2022-01-17 04:55:00
857,2022,1,17,4,35,330.0,10.3,10,4,8.7,2022-01-17 04:35:00
858,2022,1,17,4,15,330.0,9.8,10,5,8.7,2022-01-17 04:15:00
859,2022,1,17,3,55,320.0,10.8,10,5,8.7,2022-01-17 03:55:00
860,2022,1,17,3,35,330.0,8.8,10,4,8.7,2022-01-17 03:35:00
861,2022,1,17,3,15,330.0,10.8,10,4,8.7,2022-01-17 03:15:00
862,2022,1,17,2,55,320.0,9.3,9,4,8.7,2022-01-17 02:55:00
863,2022,1,17,2,35,330.0,10.3,10,5,8.7,2022-01-17 02:35:00
864,2022,1,17,2,15,330.0,10.3,10,5,8.7,2022-01-17 02:15:00
865,2022,1,17,1,55,320.0,10.8,10,5,8.7,2022-01-17 01:55:00
866,2022,1,17,1,35,320.0,10.3,10,5,8.7,2022-01-17 01:35:00
867,2022,1,17,1,15,320.0,10.8,10,5,8.7,2022-01-17 01:15:00
868,2022,1,17,0,55,320.0,11.3,10,5,8.7,2022-01-17 00:55:00
869,2022,1,17,0,35,320.0,11.3,10,5,8.7,2022-01-17 00:35:00
870,2022,1,17,0,15,330.0,11.3,10,5,8.7,2022-01-17 00:15:00
871,2022,1,16,23,55,330.0,12.4,9,5,8.7,2022-01-16 23:55:00
872,2022,1,16,23,35,330.0,12.9,9,5,8.7,2022-01-16 23:35:00
873,2022,1,16,23,15,320.0,13.9,9,4,8.7,2022-01-16 23:15:00
874,2022,1,16,22,55,320.0,14.4,9,4,8.7,2022-01-16 22:55:00
875,2022,1,16,22,35,330.0,13.9,9,5,8.7,2022-01-16 22:35:00
876,2022,1,16,22,15,320.0,13.9,9,5,8.7,2022-01-16 22:15:00
877,2022,1,16,21,55,330.0,12.9,8,4,8.7,2022-01-16 21:55:00
878,2022,1,16,21,35,320.0,11.8,8,4,8.7,2022-01-16 21:35:00
879,2022,1,16,21,15,320.0,15.4,8,4,8.7,2022-01-16 21:15:00
880,2022,1,16,20,55,320.0,14.9,8,4,8.7,2022-01-16 20:55:00
881,2022,1,16,20,35,320.0,12.9,8,3,8.7,2022-01-16 20:35:00
882,2022,1,16,20,15,320.0,16.5,8,3,8.7,2022-01-16 20:15:00
883,2022,1,16,19,55,320.0,17.0,8,3,8.7,2022-01-16 19:55:00
884,2022,1,16,19,35,320.0,16.0,8,4,8.7,2022-01-16 19:35:00
885,2022,1,16,19,15,310.0,16.0,7,3,8.7,2022-01-16 19:15:00
886,2022,1,16,18,55,310.0,14.4,7,4,8.7,2022-01-16 18:55:00
887,2022,1,16,18,35,310.0,16.5,7,3,8.7,2022-01-16 18:35:00
888,2022,1,16,18,15,320.0,13.9,7,3,8.7,2022-01-16 18:15:00
889,2022,1,16,17,55,310.0,17.0,6,2,8.7,2022-01-16 17:55:00
890,2022,1,16,17,35,310.0,16.0,6,3,8.7,2022-01-16 17:35:00
891,2022,1,16,17,15,310.0,16.0,6,3,8.7,2022-01-16 17:15:00
892,2022,1,16,16,55,310.0,16.0,6,2,8.7,2022-01-16 16:55:00
893,2022,1,16,16,35,300.0,16.5,6,2,8.7,2022-01-16 16:35:00
894,2022,1,16,16,15,310.0,15.4,6,2,8.7,2022-01-16 16:15:00
895,2022,1,16,15,55,310.0,18.0,5,1,8.7,2022-01-16 15:55:00
896,2022,1,16,15,35,300.0,16.5,5,2,8.7,2022-01-16 15:35:00
897,2022,1,16,15,15,290.0,14.9,5,1,8.7,2022-01-16 15:15:00
898,2022,1,16,14,55,280.0,16.5,5,1,8.7,2022-01-16 14:55:00
899,2022,1,16,14,35,290.0,13.9,5,1,8.7,2022-01-16 14:35:00
900,2022,1,16,14,15,300.0,14.9,5,1,8.7,2022-01-16 14:15:00
901,2022,1,16,13,55,300.0,14.4,5,1,8.7,2022-01-16 13:55:00
902,2022,1,16,13,35,300.0,14.9,5,1,8.7,2022-01-16 13:35:00
903,2022,1,16,13,15,300.0,14.9,5,1,8.7,2022-01-16 13:15:00
904,2022,1,16,12,55,300.0,16.0,5,0,8.7,2022-01-16 12:55:00
905,2022,1,16,12,35,290.0,16.0,5,1,8.7,2022-01-16 12:35:00
906,2022,1,16,12,15,300.0,14.9,5,1,8.7,2022-01-16 12:15:00
907,2022,1,16,11,55,300.0,15.4,6,1,8.7,2022-01-16 11:55:00
908,2022,1,16,11,35,290.0,16.5,6,1,8.7,2022-01-16 11:35:00
909,2022,1,16,11,15,290.0,15.4,6,1,8.7,2022-01-16 11:15:00
910,2022,1,16,10,55,300.0,17.5,6,0,8.7,2022-01-16 10:55:00
911,2022,1,16,10,35,290.0,16.0,6,0,8.7,2022-01-16 10:35:00
912,2022,1,16,10,15,290.0,17.0,6,0,8.7,2022-01-16 10:15:00
913,2022,1,16,9,55,290.0,16.5,6,0,8.7,2022-01-16 09:55:00
914,2022,1,16,9,35,290.0,17.0,6,0,8.7,2022-01-16 09:35:00
915,2022,1,16,9,15,300.0,16.5,6,0,8.7,2022-01-16 09:15:00
916,2022,1,16,8,55,290.0,17.5,7,-1,8.7,2022-01-16 08:55:00
917,2022,1,16,8,35,290.0,17.5,7,-1,8.7,2022-01-16 08:35:00
918,2022,1,16,8,15,290.0,18.0,7,0,8.7,2022-01-16 08:15:00
919,2022,1,16,7,55,290.0,16.0,7,0,8.7,2022-01-16 07:55:00
920,2022,1,16,7,35,290.0,17.0,7,0,8.7,2022-01-16 07:35:00
921,2022,1,16,7,15,300.0,17.0,8,1,8.7,2022-01-16 07:15:00
922,2022,1,16,6,55,300.0,16.0,8,2,8.7,2022-01-16 06:55:00
923,2022,1,16,6,35,310.0,17.0,8,2,8.7,2022-01-16 06:35:00
924,2022,1,16,6,15,300.0,18.0,8,2,8.7,2022-01-16 06:15:00
925,2022,1,16,5,55,290.0,20.1,8,2,8.7,2022-01-16 05:55:00
926,2022,1,16,5,35,300.0,17.5,9,4,8.7,2022-01-16 05:35:00
927,2022,1,16,5,15,300.0,18.0,9,6,8.7,2022-01-16 05:15:00
928,2022,1,16,4,55,300.0,16.5,10,6,8.7,2022-01-16 04:55:00
929,2022,1,16,4,35,310.0,16.5,10,7,8.7,2022-01-16 04:35:00
930,2022,1,16,4,15,310.0,16.5,11,8,8.7,2022-01-16 04:15:00
931,2022,1,16,3,55,320.0,14.4,11,7,8.7,2022-01-16 03:55:00
932,2022,1,16,3,35,320.0,15.4,11,8,8.7,2022-01-16 03:35:00
933,2022,1,16,3,15,320.0,16.0,12,8,8.7,2022-01-16 03:15:00
934,2022,1,16,2,55,320.0,15.4,12,9,8.7,2022-01-16 02:55:00
935,2022,1,16,2,35,320.0,15.4,12,9,8.7,2022-01-16 02:35:00
936,2022,1,16,2,15,320.0,15.4,12,10,8.7,2022-01-16 02:15:00
937,2022,1,16,1,55,320.0,13.9,12,11,6.1,2022-01-16 01:55:00
938,2022,1,16,1,35,320.0,14.4,13,12,1.5,2022-01-16 01:35:00
939,2022,1,16,1,15,310.0,16.5,13,12,8.7,2022-01-16 01:15:00
940,2022,1,16,0,55,260.0,9.8,17,15,8.7,2022-01-16 00:55:00
941,2022,1,16,0,35,260.0,6.2,17,15,8.7,2022-01-16 00:35:00
942,2022,1,16,0,15,260.0,6.2,17,16,6.1,2022-01-16 00:15:00
943,2022,1,15,23,55,250.0,6.2,17,16,8.7,2022-01-15 23:55:00
944,2022,1,15,23,35,250.0,8.8,17,16,8.7,2022-01-15 23:35:00
945,2022,1,15,23,15,240.0,8.2,17,16,1.3,2022-01-15 23:15:00
946,2022,1,15,22,55,220.0,5.7,18,16,8.7,2022-01-15 22:55:00
947,2022,1,15,22,35,210.0,9.3,18,17,8.7,2022-01-15 22:35:00
948,2022,1,15,22,15,200.0,10.3,18,17,8.7,2022-01-15 22:15:00
949,2022,1,15,21,55,210.0,7.2,18,17,8.7,2022-01-15 21:55:00
950,2022,1,15,21,35,220.0,7.2,19,17,8.7,2022-01-15 21:35:00
951,2022,1,15,21,15,210.0,7.7,19,18,8.7,2022-01-15 21:15:00
952,2022,1,15,20,55,200.0,7.2,19,17,8.7,2022-01-15 20:55:00
953,2022,1,15,20,35,190.0,7.2,19,17,8.7,2022-01-15 20:35:00
954,2022,1,15,20,15,190.0,6.7,19,17,8.7,2022-01-15 20:15:00
955,2022,1,15,19,55,190.0,6.2,19,17,8.7,2022-01-15 19:55:00
956,2022,1,15,19,35,180.0,6.7,19,17,8.7,2022-01-15 19:35:00
957,2022,1,15,19,15,180.0,5.7,19,17,8.7,2022-01-15 19:15:00
958,2022,1,15,18,55,180.0,5.7,19,17,8.7,2022-01-15 18:55:00
959,2022,1,15,18,35,180.0,5.7,19,17,8.7,2022-01-15 18:35:00
960,2022,1,15,18,15,190.0,5.7,19,17,8.7,2022-01-15 18:15:00
961,2022,1,15,17,55,180.0,4.6,19,16,8.7,2022-01-15 17:55:00
962,2022,1,15,17,35,190.0,4.1,18,17,8.7,2022-01-15 17:35:00
963,2022,1,15,17,15,180.0,6.2,18,17,8.7,2022-01-15 17:15:00
964,2022,1,15,16,55,180.0,6.7,19,16,5.2,2022-01-15 16:55:00
965,2022,1,15,16,35,190.0,7.2,19,16,8.7,2022-01-15 16:35:00
966,2022,1,15,16,15,180.0,6.2,19,16,8.7,2022-01-15 16:15:00
967,2022,1,15,15,55,170.0,3.6,20,15,8.7,2022-01-15 15:55:00
968,2022,1,15,15,35,170.0,3.1,20,15,8.7,2022-01-15 15:35:00
969,2022,1,15,15,15,170.0,3.1,20,15,8.7,2022-01-15 15:15:00
970,2022,1,15,14,55,170.0,3.1,20,14,8.7,2022-01-15 14:55:00
971,2022,1,15,14,35,160.0,4.1,20,14,8.7,2022-01-15 14:35:00
972,2022,1,15,14,15,170.0,2.1,20,14,8.7,2022-01-15 14:15:00
973,2022,1,15,13,55,180.0,3.1,20,14,8.7,2022-01-15 13:55:00
974,2022,1,15,13,35,170.0,2.1,19,14,8.7,2022-01-15 13:35:00
975,2022,1,15,13,15,180.0,3.1,19,14,8.7,2022-01-15 13:15:00
976,2022,1,15,12,55,180.0,3.1,19,14,8.7,2022-01-15 12:55:00
977,2022,1,15,12,35,180.0,4.1,19,13,8.7,2022-01-15 12:35:00
978,2022,1,15,12,15,180.0,5.1,19,13,8.7,2022-01-15 12:15:00
979,2022,1,15,11,55,180.0,3.6,19,13,8.7,2022-01-15 11:55:00
980,2022,1,15,11,35,180.0,4.1,19,13,8.7,2022-01-15 11:35:00
981,2022,1,15,11,15,180.0,2.6,19,13,8.7,2022-01-15 11:15:00
982,2022,1,15,10,55,180.0,3.6,19,13,8.7,2022-01-15 10:55:00
983,2022,1,15,10,35,180.0,4.1,19,12,8.7,2022-01-15 10:35:00
984,2022,1,15,10,15,180.0,3.6,19,11,8.7,2022-01-15 10:15:00
985,2022,1,15,9,55,180.0,4.6,19,11,8.7,2022-01-15 09:55:00
986,2022,1,15,9,35,180.0,3.1,18,12,8.7,2022-01-15 09:35:00
987,2022,1,15,9,15,170.0,3.1,18,12,8.7,2022-01-15 09:15:00
988,2022,1,15,8,55,180.0,3.1,19,11,8.7,2022-01-15 08:55:00
989,2022,1,15,8,35,170.0,2.1,19,10,8.7,2022-01-15 08:35:00
990,2022,1,15,8,15,180.0,2.6,19,10,8.7,2022-01-15 08:15:00
991,2022,1,15,7,55,180.0,3.1,18,10,8.7,2022-01-15 07:55:00
992,2022,1,15,7,35,180.0,3.6,18,10,8.7,2022-01-15 07:35:00
993,2022,1,15,7,15,190.0,3.1,18,10,8.7,2022-01-15 07:15:00
994,2022,1,15,6,55,190.0,3.1,18,10,8.7,2022-01-15 06:55:00
995,2022,1,15,6,35,190.0,3.1,18,11,8.7,2022-01-15 06:35:00
996,2022,1,15,6,15,190.0,3.6,18,11,8.7,2022-01-15 06:15:00
997,2022,1,15,5,55,200.0,2.6,18,11,8.7,2022-01-15 05:55:00
998,2022,1,15,5,35,200.0,2.6,18,12,8.7,2022-01-15 05:35:00
999,2022,1,15,5,15,210.0,1.5,18,12,8.7,2022-01-15 05:15:00
1000,2022,1,15,4,55,210.0,2.6,18,11,8.7,2022-01-15 04:55:00
1001,2022,1,15,4,35,200.0,3.1,18,11,8.7,2022-01-15 04:35:00
1002,2022,1,15,4,15,220.0,2.1,18,12,8.7,2022-01-15 04:15:00
1003,2022,1,15,3,55,220.0,2.6,18,12,8.7,2022-01-15 03:55:00
1004,2022,1,15,3,35,210.0,2.6,18,12,8.7,2022-01-15 03:35:00
1005,2022,1,15,3,15,210.0,4.1,18,12,8.7,2022-01-15 03:15:00
1006,2022,1,15,2,55,210.0,3.6,18,12,8.7,2022-01-15 02:55:00
1007,2022,1,15,2,35,200.0,4.6,18,12,8.7,2022-01-15 02:35:00
1008,2022,1,15,2,15,200.0,3.6,18,13,8.7,2022-01-15 02:15:00
1009,2022,1,15,1,55,210.0,3.1,18,12,8.7,2022-01-15 01:55:00
1010,2022,1,15,1,35,200.0,2.6,18,13,8.7,2022-01-15 01:35:00
1011,2022,1,15,1,15,200.0,2.1,17,13,8.7,2022-01-15 01:15:00
1012,2022,1,15,0,55,200.0,0.0,17,14,8.7,2022-01-15 00:55:00
1013,2022,1,15,0,35,200.0,0.0,17,14,8.7,2022-01-15 00:35:00
1014,2022,1,15,0,15,200.0,0.0,17,14,8.7,2022-01-15 00:15:00
1015,2022,1,14,23,55,200.0,0.0,17,14,8.7,2022-01-14 23:55:00
1016,2022,1,14,23,35,200.0,0.0,17,14,8.7,2022-01-14 23:35:00
1017,2022,1,14,23,15,200.0,0.0,17,14,8.7,2022-01-14 23:15:00
1018,2022,1,14,22,55,200.0,0.0,17,14,8.7,2022-01-14 22:55:00
1019,2022,1,14,22,35,200.0,0.0,17,14,8.7,2022-01-14 22:35:00
1020,2022,1,14,22,15,200.0,0.0,17,14,8.7,2022-01-14 22:15:00
1021,2022,1,14,21,55,200.0,0.0,18,14,8.7,2022-01-14 21:55:00
1022,2022,1,14,21,35,200.0,0.0,18,14,8.7,2022-01-14 21:35:00
1023,2022,1,14,21,15,200.0,0.0,18,13,8.7,2022-01-14 21:15:00
1024,2022,1,14,20,55,200.0,0.0,18,13,8.7,2022-01-14 20:55:00
1025,2022,1,14,20,35,200.0,0.0,17,13,8.7,2022-01-14 20:35:00
1026,2022,1,14,20,15,200.0,0.0,17,13,8.7,2022-01-14 20:15:00
1027,2022,1,14,19,55,200.0,0.0,17,13,8.7,2022-01-14 19:55:00
1028,2022,1,14,19,35,200.0,0.0,17,13,8.7,2022-01-14 19:35:00
1029,2022,1,14,19,15,200.0,0.0,17,13,8.7,2022-01-14 19:15:00
1030,2022,1,14,18,55,200.0,0.0,17,13,8.7,2022-01-14 18:55:00
1031,2022,1,14,18,35,200.0,0.0,16,13,8.7,2022-01-14 18:35:00
1032,2022,1,14,18,15,200.0,0.0,16,13,8.7,2022-01-14 18:15:00
1033,2022,1,14,17,55,340.0,1.5,16,13,8.7,2022-01-14 17:55:00
1034,2022,1,14,17,35,340.0,1.5,16,12,8.7,2022-01-14 17:35:00
1035,2022,1,14,17,15,340.0,2.1,16,12,8.7,2022-01-14 17:15:00
1036,2022,1,14,16,55,360.0,2.6,16,12,8.7,2022-01-14 16:55:00
1037,2022,1,14,16,35,10.0,2.1,16,12,8.7,2022-01-14 16:35:00
1038,2022,1,14,16,15,10.0,2.1,16,12,8.7,2022-01-14 16:15:00
1039,2022,1,14,15,55,50.0,2.1,16,12,8.7,2022-01-14 15:55:00
1040,2022,1,14,15,35,30.0,2.6,16,12,8.7,2022-01-14 15:35:00
1041,2022,1,14,15,15,30.0,3.1,16,11,8.7,2022-01-14 15:15:00
1042,2022,1,14,14,55,30.0,3.1,15,11,8.7,2022-01-14 14:55:00
1043,2022,1,14,14,35,10.0,3.6,15,11,8.7,2022-01-14 14:35:00
1044,2022,1,14,14,15,360.0,4.1,14,11,8.7,2022-01-14 14:15:00
1045,2022,1,14,13,55,360.0,5.1,14,10,8.7,2022-01-14 13:55:00
1046,2022,1,14,13,35,350.0,4.6,14,11,8.7,2022-01-14 13:35:00
1047,2022,1,14,13,15,340.0,5.1,14,11,8.7,2022-01-14 13:15:00
1048,2022,1,14,12,55,340.0,5.7,14,11,8.7,2022-01-14 12:55:00
1049,2022,1,14,12,35,330.0,5.7,14,11,8.7,2022-01-14 12:35:00
1050,2022,1,14,12,15,320.0,6.2,14,10,8.7,2022-01-14 12:15:00
1051,2022,1,14,11,55,320.0,6.2,14,10,8.7,2022-01-14 11:55:00
1052,2022,1,14,11,35,310.0,6.7,14,11,8.7,2022-01-14 11:35:00
1053,2022,1,14,11,15,310.0,6.7,14,11,8.7,2022-01-14 11:15:00
1054,2022,1,14,10,55,310.0,7.2,15,11,8.7,2022-01-14 10:55:00
1055,2022,1,14,10,35,310.0,7.2,15,10,8.7,2022-01-14 10:35:00
1056,2022,1,14,10,15,320.0,7.7,15,11,8.7,2022-01-14 10:15:00
1057,2022,1,14,9,55,310.0,8.2,15,10,8.7,2022-01-14 09:55:00
1058,2022,1,14,9,35,310.0,7.7,15,10,8.7,2022-01-14 09:35:00
1059,2022,1,14,9,15,310.0,7.7,15,11,8.7,2022-01-14 09:15:00
1060,2022,1,14,8,55,310.0,8.2,15,11,8.7,2022-01-14 08:55:00
1061,2022,1,14,8,35,310.0,8.2,15,11,8.7,2022-01-14 08:35:00
1062,2022,1,14,8,15,300.0,8.8,15,11,8.7,2022-01-14 08:15:00
1063,2022,1,14,7,55,310.0,8.2,15,11,8.7,2022-01-14 07:55:00
1064,2022,1,14,7,35,300.0,8.8,15,11,8.7,2022-01-14 07:35:00
1065,2022,1,14,7,15,300.0,9.3,15,11,8.7,2022-01-14 07:15:00
1066,2022,1,14,6,55,300.0,9.3,15,11,8.7,2022-01-14 06:55:00
1067,2022,1,14,6,35,300.0,9.8,15,11,8.7,2022-01-14 06:35:00
1068,2022,1,14,6,15,300.0,9.8,15,11,8.7,2022-01-14 06:15:00
1069,2022,1,14,5,55,300.0,10.3,15,11,8.7,2022-01-14 05:55:00
1070,2022,1,14,5,35,290.0,10.8,15,11,8.7,2022-01-14 05:35:00
1071,2022,1,14,5,15,300.0,10.3,15,11,8.7,2022-01-14 05:15:00
1072,2022,1,14,4,55,300.0,10.8,15,11,8.7,2022-01-14 04:55:00
1073,2022,1,14,4,35,300.0,9.8,15,11,8.7,2022-01-14 04:35:00
1074,2022,1,14,4,15,290.0,10.3,15,10,8.7,2022-01-14 04:15:00
1075,2022,1,14,3,55,290.0,10.3,16,11,8.7,2022-01-14 03:55:00
1076,2022,1,14,3,35,300.0,10.8,16,10,8.7,2022-01-14 03:35:00
1077,2022,1,14,3,15,290.0,10.8,16,11,8.7,2022-01-14 03:15:00
1078,2022,1,14,2,55,300.0,10.3,16,10,8.7,2022-01-14 02:55:00
1079,2022,1,14,2,35,290.0,10.8,16,10,8.7,2022-01-14 02:35:00
1080,2022,1,14,2,15,290.0,9.3,16,11,8.7,2022-01-14 02:15:00
1081,2022,1,14,1,55,280.0,9.8,16,10,8.7,2022-01-14 01:55:00
1082,2022,1,14,1,35,280.0,9.8,16,10,8.7,2022-01-14 01:35:00
1083,2022,1,14,1,15,280.0,9.8,16,10,8.7,2022-01-14 01:15:00
1084,2022,1,14,0,55,280.0,9.3,16,10,8.7,2022-01-14 00:55:00
1085,2022,1,14,0,35,280.0,8.8,16,10,8.7,2022-01-14 00:35:00
1086,2022,1,14,0,15,280.0,8.8,16,9,8.7,2022-01-14 00:15:00
1087,2022,1,13,23,55,280.0,9.8,16,9,8.7,2022-01-13 23:55:00
1088,2022,1,13,23,35,270.0,9.8,16,9,8.7,2022-01-13 23:35:00
1089,2022,1,13,23,15,270.0,9.3,16,8,8.7,2022-01-13 23:15:00
1090,2022,1,13,22,55,280.0,8.8,16,8,8.7,2022-01-13 22:55:00
1091,2022,1,13,22,35,280.0,9.3,16,7,8.7,2022-01-13 22:35:00
1092,2022,1,13,22,15,280.0,7.2,16,7,8.7,2022-01-13 22:15:00
1093,2022,1,13,21,55,280.0,7.7,16,7,8.7,2022-01-13 21:55:00
1094,2022,1,13,21,35,280.0,7.2,16,7,8.7,2022-01-13 21:35:00
1095,2022,1,13,21,15,280.0,6.7,16,7,8.7,2022-01-13 21:15:00
1096,2022,1,13,20,55,270.0,7.2,16,6,8.7,2022-01-13 20:55:00
1097,2022,1,13,20,35,280.0,7.2,16,5,8.7,2022-01-13 20:35:00
1098,2022,1,13,20,15,300.0,7.2,15,6,8.7,2022-01-13 20:15:00
1099,2022,1,13,19,55,300.0,7.2,15,6,8.7,2022-01-13 19:55:00
1100,2022,1,13,19,35,310.0,7.2,15,6,8.7,2022-01-13 19:35:00
1101,2022,1,13,19,15,310.0,7.7,15,6,8.7,2022-01-13 19:15:00
1102,2022,1,13,18,55,320.0,7.7,15,6,8.7,2022-01-13 18:55:00
1103,2022,1,13,18,35,320.0,7.7,15,5,8.7,2022-01-13 18:35:00
1104,2022,1,13,18,15,320.0,7.2,15,5,8.7,2022-01-13 18:15:00
1105,2022,1,13,17,55,320.0,6.7,15,5,8.7,2022-01-13 17:55:00
1106,2022,1,13,17,35,330.0,6.2,15,5,8.7,2022-01-13 17:35:00
1107,2022,1,13,17,15,320.0,6.2,15,6,8.7,2022-01-13 17:15:00
1108,2022,1,13,16,55,320.0,7.2,14,5,8.7,2022-01-13 16:55:00
1109,2022,1,13,16,35,330.0,7.2,14,4,8.7,2022-01-13 16:35:00
1110,2022,1,13,16,15,330.0,6.7,14,5,8.7,2022-01-13 16:15:00
1111,2022,1,13,15,55,320.0,7.2,14,5,8.7,2022-01-13 15:55:00
1112,2022,1,13,15,35,330.0,7.2,14,5,8.7,2022-01-13 15:35:00
1113,2022,1,13,15,15,330.0,7.2,14,5,8.7,2022-01-13 15:15:00
1114,2022,1,13,14,55,330.0,7.2,14,4,8.7,2022-01-13 14:55:00
1115,2022,1,13,14,35,330.0,6.7,14,4,8.7,2022-01-13 14:35:00
1116,2022,1,13,14,15,340.0,6.7,14,4,8.7,2022-01-13 14:15:00
1117,2022,1,13,13,55,340.0,6.2,14,5,8.7,2022-01-13 13:55:00
1118,2022,1,13,13,35,340.0,6.7,14,4,8.7,2022-01-13 13:35:00
1119,2022,1,13,13,15,340.0,6.7,14,3,8.7,2022-01-13 13:15:00
1120,2022,1,13,12,55,340.0,6.7,14,4,8.7,2022-01-13 12:55:00
1121,2022,1,13,12,35,340.0,6.2,14,4,8.7,2022-01-13 12:35:00
1122,2022,1,13,12,15,340.0,6.2,14,3,8.7,2022-01-13 12:15:00
1123,2022,1,13,11,55,340.0,5.7,14,4,8.7,2022-01-13 11:55:00
1124,2022,1,13,11,35,340.0,5.7,14,4,8.7,2022-01-13 11:35:00
1125,2022,1,13,11,15,340.0,6.2,14,3,8.7,2022-01-13 11:15:00
1126,2022,1,13,10,55,340.0,5.7,14,4,8.7,2022-01-13 10:55:00
1127,2022,1,13,10,35,330.0,5.7,14,3,8.7,2022-01-13 10:35:00
1128,2022,1,13,10,15,350.0,5.7,14,4,8.7,2022-01-13 10:15:00
1129,2022,1,13,9,55,350.0,6.2,14,5,8.7,2022-01-13 09:55:00
1130,2022,1,13,9,35,330.0,7.2,14,5,8.7,2022-01-13 09:35:00
1131,2022,1,13,9,15,340.0,6.2,14,5,8.7,2022-01-13 09:15:00
1132,2022,1,13,8,55,330.0,5.1,14,6,8.7,2022-01-13 08:55:00
1133,2022,1,13,8,35,340.0,5.1,14,6,8.7,2022-01-13 08:35:00
1134,2022,1,13,8,15,340.0,7.2,14,6,8.7,2022-01-13 08:15:00
1135,2022,1,13,7,55,350.0,4.1,14,5,8.7,2022-01-13 07:55:00
1136,2022,1,13,7,35,340.0,4.1,14,6,8.7,2022-01-13 07:35:00
1137,2022,1,13,7,15,330.0,3.1,14,5,8.7,2022-01-13 07:15:00
1138,2022,1,13,6,55,340.0,2.6,14,5,8.7,2022-01-13 06:55:00
1139,2022,1,13,6,35,350.0,4.1,14,5,8.7,2022-01-13 06:35:00
1140,2022,1,13,6,15,340.0,4.1,14,5,8.7,2022-01-13 06:15:00
1141,2022,1,13,5,55,340.0,3.1,14,5,8.7,2022-01-13 05:55:00
1142,2022,1,13,5,35,340.0,0.0,14,5,8.7,2022-01-13 05:35:00
1143,2022,1,13,5,15,350.0,2.6,14,4,8.7,2022-01-13 05:15:00
1144,2022,1,13,4,55,330.0,4.1,14,4,8.7,2022-01-13 04:55:00
1145,2022,1,13,4,35,350.0,3.6,14,4,8.7,2022-01-13 04:35:00
1146,2022,1,13,4,15,360.0,4.1,14,2,8.7,2022-01-13 04:15:00
1147,2022,1,13,3,55,360.0,5.7,14,3,8.7,2022-01-13 03:55:00
1148,2022,1,13,3,35,10.0,5.1,14,2,8.7,2022-01-13 03:35:00
1149,2022,1,13,3,15,360.0,4.1,14,1,8.7,2022-01-13 03:15:00
1150,2022,1,13,2,55,340.0,5.7,15,2,8.7,2022-01-13 02:55:00
1151,2022,1,13,2,35,350.0,4.1,14,1,8.7,2022-01-13 02:35:00
1152,2022,1,13,2,15,340.0,4.6,14,2,8.7,2022-01-13 02:15:00
1153,2022,1,13,1,55,350.0,4.6,14,3,8.7,2022-01-13 01:55:00
1154,2022,1,13,1,35,350.0,4.1,14,5,8.7,2022-01-13 01:35:00
1155,2022,1,13,1,15,350.0,6.7,14,5,8.7,2022-01-13 01:15:00
